city,state_name,lat,lng,population,distance.to.coast_km,total_richness,total_lists,Area_km2,Included_in_analysis
Decorah_IA,Iowa,43.3018,-91.7849,8415,1038.7421631017273,126,148,13375.926,Yes
King City_CA,California,36.2165,-121.133,15652,52.73890434199578,112,91,13387.082,Yes
Coshocton_OH,Ohio,40.262,-81.8482,11488,340.92829412578334,79,33,13445.033,No
Elwood_IN,Indiana,40.2743,-85.8372,9204,643.1807837927573,8,2,13452.178,No
Byron_IL,Illinois,42.1273,-89.262200000000007,6815,870.385220726119,140,47,13456.344,No
Bonham_TX,Texas,33.588,-96.1901,9990,418.5854185114541,40,20,13488.512,No
Orrville_OH,Ohio,40.8482,-81.7747,8691,351.74157524749273,94,36,13500.458,No
Granite Shoals_TX,Texas,30.5895,-98.3778,5808,224.98043053193825,112,124,13514.279,Yes
Burkburnett_TX,Texas,34.0748,-98.5671,10265,505.9679226255376,12,6,13529.508,No
Worthington_MN,Minnesota,43.6279,-95.5984,12984,1307.7355985526508,116,46,13537.176,No
Seaside_OR,Oregon,45.9894,-123.9213,8788,0.4029604645574059,231,2612,13548.342,Yes
South Haven_MI,Michigan,42.4012,-86.2676,5742,666.1492609181079,158,253,13550.258,Yes
Willits_CA,California,39.405,-123.3494,8026,27.364050242461197,188,633,13558.702,Yes
Union_MO,Missouri,38.4401,-90.9928,9567,868.0671844254971,99,48,13571.991,No
Harrodsburg_KY,Kentucky,37.7655,-84.8474,8797,550.7540600367267,90,17,13584.334,No
Claremont_NH,New Hampshire,43.379,-72.3368,9312,106.88021138665387,100,55,13588.848,Yes
Pulaski_TN,Tennessee,35.1934,-87.0354,7630,508.7625436003991,57,58,13615.124,Yes
Cottage Grove_OR,Oregon,43.7958,-123.0581,11488,61.65110832305626,129,361,13621.862,Yes
Hornell_NY,New York,42.3258,-77.6605,10612,263.41404873544207,134,136,13628.819,Yes
Pleasant View_TN,Tennessee,36.3893,-87.0455,3906,555.2265137971665,76,75,13633.552,Yes
Milan_TN,Tennessee,35.9127,-88.7556,7371,629.0505031024943,15,2,13654.839,No
Elberton_GA,Georgia,34.1064,-82.8706,5628,206.02691082751508,33,4,13658.205,No
Wadesboro_NC,North Carolina,34.9646,-80.0746,5445,145.3072858869367,11,3,13659.945,No
Tazewell_VA,Virginia,37.127,-81.513,4670,352.55521825774326,131,191,13706.24,Yes
Jerseyville_IL,Illinois,39.118,-90.3276,8852,871.7976561017499,19,5,13719.544,No
Kuna_ID,Idaho,43.4849,-116.3993,17930,394.0414414810877,74,68,13725.589,Yes
Chanute_KS,Kansas,37.6699,-95.4619,9079,833.1994871501284,121,57,13744.868,Yes
Bellevue_OH,Ohio,41.2744,-82.8396,8178,428.9106862014437,127,77,13750.729,Yes
Susanville_CA,California,40.4206,-120.6129,8506,219.9718095683056,203,336,13762.642,Yes
Guthrie_OK,Oklahoma,35.8428,-97.4358,9237,677.9734914208785,127,105,13766.484,Yes
Hibbing_MN,Minnesota,47.3981,-92.9487,11426,1162.0853836405847,85,25,13775.178,No
Dallas_OR,Oregon,44.9221,-123.3136,16748,37.29147339551205,125,1612,13783.463,Yes
Pagosa Springs_CO,Colorado,37.2675,-107.03,5225,1043.8211876120333,199,1285,13787.197,Yes
Madras_OR,Oregon,44.6384,-121.1268,8914,156.14712433732726,122,125,13795.755,Yes
Fort Lupton_CO,Colorado,40.0829,-104.7982,9783,1074.976904333243,42,18,13798.203,No
Leitchfield_KY,Kentucky,37.4863,-86.2857,6979,601.6207902465691,48,12,13799.803,No
Lamesa_TX,Texas,32.7333,-101.9542,11627,529.7564825058336,111,61,13800.539,Yes
Kendallville_IN,Indiana,41.4441,-85.2578,10444,587.0272916908469,84,29,13802.279,No
Kingstree_SC,South Carolina,33.6665,-79.8292,5899,48.905784066369755,10,2,13831.494,No
Cuero_TX,Texas,29.1006,-97.2865,10090,58.34354672764773,133,155,13838.526,Yes
Kosciusko_MS,Mississippi,33.0585,-89.5893,6735,270.03927492851955,74,11,13847.878,No
Presque Isle_ME,Maine,46.6868,-67.9874,5713,129.56739606764563,126,88,13852.267,Yes
Grayson_KY,Kentucky,38.3318,-82.9371,5479,445.6539822442251,38,19,13867.114,No
Daingerfield_TX,Texas,33.0306,-94.7251,4781,365.2681289219148,140,569,13876.271,Yes
Camilla_GA,Georgia,31.2337,-84.2088,6692,137.2083785261136,42,16,13882.788,No
Diamondhead_MS,Mississippi,30.3791,-89.3707,7661,2.095601107870312,87,86,13882.988,Yes
Bolivar_MO,Missouri,37.6057,-93.4174,10133,793.0071097545543,53,8,13897.84,No
Belton_SC,South Carolina,34.5235,-82.4938,5774,232.76230829760306,37,12,13901.584,No
Russells Point_OH,Ohio,40.468,-83.8939,6424,488.4791076068327,212,640,13909.577,Yes
Harrah_OK,Oklahoma,35.4796,-97.1866,4631,636.4065755127226,52,7,13910.346,No
Sweetwater_TN,Tennessee,35.6026,-84.4718,5589,385.67351144707516,63,34,13914.559,No
Marianna_FL,Florida,30.7907,-85.23,9027,77.79192657882659,105,51,13932.238,Yes
Franklin_KY,Kentucky,36.7158,-86.5585,9908,551.7296147857453,91,13,13939.91,No
Black River Falls_WI,Wisconsin,44.2981,-90.8418,5563,978.6267609653833,103,70,13942.028,Yes
Sylvester_GA,Georgia,31.53,-83.8337,6551,187.9249855942329,38,13,13949.315,No
Wetumpka_AL,Alabama,32.5406,-86.2054,8383,259.62063530723066,85,36,13956.144,No
Ashville_OH,Ohio,39.7248,-82.9581,6368,426.29260258160843,130,37,13965.05,No
Sallisaw_OK,Oklahoma,35.4609,-94.807,7922,597.9410215375714,71,128,13972.05,Yes
Napoleon_OH,Ohio,41.3978,-84.1244,8432,511.2213031609737,64,21,13982.51,No
Maryville_MO,Missouri,40.3438,-94.8706,13081,1097.7088678638622,112,32,14005.398,No
Bellefontaine_OH,Ohio,40.3627,-83.763,13038,479.41079436575524,58,18,14009.06,No
Robinson_IL,Illinois,39.0089,-87.733,7774,762.4912993359383,17,3,14013.417,No
Ottawa_KS,Kansas,38.5998,-95.2643,12161,916.2081676838567,112,108,14025.41,Yes
Poteau_OK,Oklahoma,35.0431,-94.6356,8100,553.6450228729216,29,4,14047.514,No
Barnesville_GA,Georgia,33.0511,-84.1526,7103,244.34523193541904,65,29,14054.293,No
Sparta_WI,Wisconsin,43.9403,-90.8084,10086,972.7465400619351,139,149,14073.412,Yes
Lawrenceville_IL,Illinois,38.7263,-87.6874,7218,744.7325712357357,34,5,14097.025,No
Springhill_LA,Louisiana,33.0019,-93.4613,5759,337.91984823026365,54,14,14100.23,No
Clinton_MO,Missouri,38.3716,-93.7679,8581,877.7494921814147,185,149,14107.736,Yes
Lago Vista_TX,Texas,30.4521,-97.991,5792,203.89001974557715,192,576,14118.098,Yes
Livingston_TX,Texas,30.71,-94.9381,4941,103.38542970266428,73,36,14128.377,No
Berlin_NH,New Hampshire,44.4871,-71.2601,11560,90.57197454275784,149,591,14133.541,Yes
Princeton_IL,Illinois,41.3815,-89.4649,7978,900.3188451471738,60,40,14158.056,No
Ridgeland_SC,South Carolina,32.4681,-80.9178,5438,7.518323243423327,41,17,14167.558,No
Valatie_NY,New York,42.4134,-73.6778,5546,122.60340600829272,142,495,14168.867,Yes
Parsons_KS,Kansas,37.3405,-95.2959,9714,800.1707514789202,128,182,14169.975,Yes
Wilmington_OH,Ohio,39.4387,-83.8184,12280,497.4721920305202,104,40,14189.277,No
Salem_IL,Illinois,38.6278,-88.9582,8029,782.7538723095578,63,27,14198.076,No
Portales_NM,New Mexico,34.1765,-103.3543,12310,692.7994775953216,144,211,14199.252,Yes
Portage_WI,Wisconsin,43.5489,-89.4657,10431,884.0669890432612,172,271,14233.312,Yes
Kewanee_IL,Illinois,41.2399,-89.9258,12401,939.7844876284037,45,10,14260.704,No
Sturgeon Bay_WI,Wisconsin,44.8228,-87.366,8396,800.2350892418273,174,281,14270.253,Yes
Port Lavaca_TX,Texas,28.6181,-96.6278,11963,2.0756827524707284,99,53,14285.912,Yes
Ocean Shores_WA,Washington,46.9686,-124.1521,5463,0.9832128807402528,234,2148,14288.159,Yes
Clover_SC,South Carolina,35.1124,-81.2201,7607,210.24053796676142,80,46,14293.277,No
Jefferson_NC,North Carolina,36.4209,-81.4686,3974,313.60233392020297,97,29,14310.487,No
Vernon_TX,Texas,34.148,-99.3,10051,525.2351821533729,70,56,14312.789,Yes
Paintsville_KY,Kentucky,37.8169,-82.8068,7323,454.39267360990226,66,51,14360.689,Yes
Yankton_SD,South Dakota,42.89,-97.3923,14749,1379.7591178131431,148,163,14373.596,Yes
North Branch_MN,Minnesota,45.5137,-92.9601,6569,1121.5630392765063,139,584,14384.138,Yes
Amory_MS,Mississippi,33.9813,-88.4823,6343,394.82660635089087,20,3,14384.773,No
Altavista_VA,Virginia,37.1229,-79.2858,4686,187.21776113804287,59,11,14411.329,No
Taft_CA,California,35.1267,-119.4242,15060,106.97060591549807,60,28,14416.741,No
Harrisonville_MO,Missouri,38.653,-94.3467,9378,911.4505220779365,125,96,14419.004,Yes
Nevada_MO,Missouri,37.8445,-94.3492,8660,827.8456960498823,62,33,14425.192,No
Van Wert_OH,Ohio,40.8653,-84.5873,10630,538.0117639045817,126,83,14491.6,Yes
Live Oak_FL,Florida,30.2956,-82.9846,7110,92.73990086514779,40,20,14507.018,No
Urbana_OH,Ohio,40.1088,-83.7541,11334,481.86958271627594,54,37,14520.008,No
Fort Meade_FL,Florida,27.7641,-81.8054,6686,52.1659698851433,137,177,14538.481,Yes
Emmett_ID,Idaho,43.8686,-116.4889,9416,381.0206867804404,103,90,14541.034,Yes
Hampton_SC,South Carolina,32.8676,-81.1092,4266,38.49383270615744,66,72,14557.518,Yes
Booneville_MS,Mississippi,34.6643,-88.5684,6051,477.4415431262023,29,6,14569.476,No
Clearfield_PA,Pennsylvania,41.0216,-78.439,10484,196.24106249932677,84,86,14572.508,Yes
Baxley_GA,Georgia,31.7652,-82.3512,5612,74.35192357883535,62,19,14613.423,No
Eastman_GA,Georgia,32.1973,-83.1714,6290,146.65755870673803,30,6,14616.522,No
Oneida_TN,Tennessee,36.5174,-84.5102,4286,462.968009593658,146,347,14623.952,Yes
Dumas_TX,Texas,35.8613,-101.9642,15063,747.3727469744572,27,8,14626.003,No
Ashland_PA,Pennsylvania,40.7811,-76.3451,7526,105.82734135155636,77,49,14644.958,No
Sanger_CA,California,36.6993,-119.5575,27413,155.62453468808448,51,14,14648.198,No
Douglas_AZ,Arizona,31.3602,-109.5394,16885,333.56560116202644,71,40,14677.521,No
Patterson_CA,California,37.4734,-121.144,22169,60.59834627672686,43,10,14688.869,No
Malone_NY,New York,44.849,-74.2889,10413,22.540230395898597,131,253,14704.946,Yes
Hudson_NY,New York,42.2515,-73.7859,10982,106.01763492638649,192,919,14713.944,Yes
Crockett_TX,Texas,31.3177,-95.4564,5924,171.41116263712897,89,52,14732.31,Yes
Delta_CO,Colorado,38.756100000000004,-108.0772,7847,978.4227364421068,158,315,14735.449,Yes
Brownsville_TN,Tennessee,35.5881,-89.2574,9389,581.1394046147881,45,7,14750.159,No
Independence_KS,Kansas,37.2122,-95.7324,9240,790.1707768874991,52,11,14750.39,No
Craig_CO,Colorado,40.517,-107.5558,9479,913.9337002747968,142,272,14752.551,Yes
Monticello_KY,Kentucky,36.8404,-84.8506,6606,498.0708189587873,101,23,14755.519,No
Morrilton_AR,Arkansas,35.1555,-92.7387,6230,538.5506227018698,69,31,14775.053,No
Boonville_MO,Missouri,38.9598,-92.7524,9388,946.246411322735,146,508,14779.731,Yes
Forsyth_MO,Missouri,36.6922,-93.1101,7315,694.1376936686795,106,42,14830.749,No
Bay Minette_AL,Alabama,30.8938,-87.7912,8665,34.16411640087625,50,14,14865.635,No
London_OH,Ohio,39.8936,-83.4375,14626,460.9177716555507,52,20,14891.376,No
Grifton_NC,North Carolina,35.3805,-77.4334,3749,32.19891468423907,65,19,14896.885,No
Woodstock_AL,Alabama,33.2194,-87.1489,4025,320.80676840422507,77,26,14915.809,No
Pontotoc_MS,Mississippi,34.2532,-89.0091,5221,420.9319054457395,46,7,14919.484,No
Arkadelphia_AR,Arkansas,34.1245,-93.0719,10568,435.79212714642114,77,17,14924.02,No
Andalusia_AL,Alabama,31.3101,-86.4781,6619,95.3623912369849,146,236,14926.867,Yes
Detroit Lakes_MN,Minnesota,46.8057,-95.8436,8528,1303.431738609874,149,176,14957.212,Yes
Batesburg-Leesville_SC,South Carolina,33.9117,-81.5308,5350,150.3352466874414,108,39,14966.941,No
West Frankfort_IL,Illinois,37.8997,-88.9302,8756,734.8106585999136,44,15,14976.283,No
Mount Pleasant_IA,Iowa,40.9622,-91.5453,8360,1043.358961375362,51,25,14978.096,No
Emporia_VA,Virginia,36.6953,-77.5356,6393,65.74191252515001,103,77,14984.906,Yes
Hartwell_GA,Georgia,34.3501,-82.9287,5930,227.68373811794814,90,30,15035.379,No
Center_TX,Texas,31.795,-94.179,5443,220.95579506967192,82,58,15045.465,Yes
Hailey_ID,Idaho,43.5132,-114.301,10791,478.98264051934626,157,614,15065.33,Yes
Dexter_MO,Missouri,36.793,-89.9632,9125,719.0622937636738,143,301,15101.947,Yes
Forrest City_AR,Arkansas,35.0101,-90.7875,12896,494.34003068471867,66,34,15104.711,No
Cherryville_NC,North Carolina,35.3844,-81.3781,6667,234.63041192940463,34,5,15125.613,No
Mexico_MO,Missouri,39.1626,-91.8711,11491,947.8899739514706,141,66,15139.924,Yes
Orland_CA,California,39.7461,-122.185,9659,133.19920257867904,72,21,15160.906,No
Mount Sterling_KY,Kentucky,38.0647,-83.9473,11380,531.7898160492808,45,8,15181.483,No
Lexington_VA,Virginia,37.7825,-79.444,8765,170.04155874521123,170,429,15185.214,Yes
Moscow_ID,Idaho,46.7306,-116.9989,25758,293.03928531776177,216,8283,15200.768,Yes
Winfield_KS,Kansas,37.2739,-96.95,12012,813.5411350844566,164,121,15209.099,Yes
Aurora_MO,Missouri,36.968,-93.7199,8364,730.9466383284193,79,39,15212.085,No
Waterloo_IL,Illinois,38.3403,-90.1538,10090,819.2495956646837,63,24,15213.718,No
Trinidad_CO,Colorado,37.1748,-104.4907,8178,932.0223734969146,100,59,15214.352,Yes
Platte City_MO,Missouri,39.3584,-94.7676,9304,989.4445485672823,149,104,15231.879,Yes
Raymondville_TX,Texas,26.4759,-97.7769,14339,28.666586484938662,134,48,15243.547,No
Kennett_MO,Missouri,36.2403,-90.0481,10863,649.1176179137491,94,82,15278.236,Yes
Sunnyside_WA,Washington,46.3159,-120.0058,17931,130.08539312940513,87,212,15281.611,Yes
Brewton_AL,Alabama,31.1111,-87.0737,6896,62.72761916293746,76,7,15289.359,No
Montezuma_GA,Georgia,32.2997,-84.0246,6266,212.0244766396882,59,12,15301.593,No
Coalinga_CA,California,36.1432,-120.3268,15756,100.88725241291026,15,2,15310.404,No
Fort Stockton_TX,Texas,30.8926,-102.8847,9601,479.67555998415725,195,248,15366.15,Yes
Leonardtown_MD,Maryland,38.303,-76.641,6093,9.315367010878068,145,246,15366.2,Yes
Galax_VA,Virginia,36.666,-80.9176,6652,297.73632009546316,105,97,15381.573,Yes
Marion_VA,Virginia,36.8389,-81.5135,7808,341.18798822995353,135,169,15408.121,Yes
Petoskey_MI,Michigan,45.365,-84.9886,8323,728.8224188544943,207,969,15461.271,Yes
Mocksville_NC,North Carolina,35.9002,-80.562,5411,239.9114808104635,84,35,15462.537,No
Johnstown_CO,Colorado,40.3491,-104.949,21313,1056.6796525149311,88,206,15469.307,Yes
Columbiana_OH,Ohio,40.8871,-80.675,7940,289.0301368178865,102,37,15528.329,No
Humboldt_TN,Tennessee,35.8254,-88.9045,8543,615.6403253719687,53,9,15533.022,No
Batesville_IN,Indiana,39.2974,-85.2139,7922,607.2976712522417,138,145,15590.312,Yes
Lexington_TN,Tennessee,35.6609,-88.3965,6660,602.7026201262529,121,251,15625.489,Yes
Rogersville_TN,Tennessee,36.408,-83.0037,6377,378.88711601655234,116,87,15633.213,Yes
LaFayette_GA,Georgia,34.7088,-85.2815,7403,375.04212391782676,90,31,15636.379,No
La Grande_OR,Oregon,45.3243,-118.0865,15077,246.403252828395,206,1993,15638.118,Yes
New Albany_MS,Mississippi,34.4909,-89.0201,7253,450.6776434140442,54,10,15653.544,No
Adel_GA,Georgia,31.1316,-83.4249,7014,159.26378824943944,36,10,15717.525,No
Mineola_TX,Texas,32.6461,-95.4774,5860,309.6816081362671,115,32,15730.845,No
Columbia City_IN,Indiana,41.1611,-85.4854,9342,602.469040955799,26,10,15746.013,No
Boulder City_NV,Nevada,35.8407,-114.9256,14481,457.56310711858845,151,173,15747.63,Yes
Blairsville_PA,Pennsylvania,40.4325,-79.2599,6815,195.67048616229405,80,35,15753.386,No
Oxford_OH,Ohio,39.5058,-84.744,22344,567.3798767501496,129,335,15783.113,Yes
Wasco_CA,California,35.5938,-119.3673,26337,148.4679587346394,14,3,15784.555,No
Massena_NY,New York,44.9292,-74.8923,10776,20.582306885698554,65,28,15806.242,No
Fergus Falls_MN,Minnesota,46.285,-96.0763,12338,1312.7272305465976,195,361,15816.814,Yes
Spearfish_SD,South Dakota,44.4912,-103.8166,12590,1114.861608739258,129,269,15831.439,Yes
Helena-West Helena_AR,Arkansas,34.5311,-90.6202,9980,439.8262927283789,78,14,15837.065,No
Elkins_WV,West Virginia,38.9237,-79.854,11206,193.1535786325731,162,368,15842.973,Yes
Middlefield_OH,Ohio,41.4604,-81.0734,4889,338.3477018746417,190,1062,15844.43,Yes
Warren_AR,Arkansas,33.6113,-92.0675,5563,374.1211531214689,5,1,15884.813,No
Greensburg_IN,Indiana,39.3515,-85.5024,11928,629.1815777691355,90,151,15919.258,Yes
Canyon_TX,Texas,34.9877,-101.9179,15294,676.6648077987187,145,315,15933.118,Yes
Sweet Home_OR,Oregon,44.4023,-122.7028,10098,75.60744922505926,141,226,15957.383,Yes
Harrisburg_IL,Illinois,37.7373,-88.5457,9246,707.0291683994909,112,79,15957.664,Yes
Thief River Falls_MN,Minnesota,48.1111,-96.1774,9114,1339.9362714936444,84,55,15959.56,Yes
Bucyrus_OH,Ohio,40.8054,-82.9719,11940,425.17845387727243,49,15,15964.722,No
Greenville_MI,Michigan,43.1797,-85.2534,9679,627.8257234236892,81,36,15965.23,No
Socorro_NM,New Mexico,34.0544,-106.9064,8554,823.0828060865718,214,1205,15972.081,Yes
Clare_MI,Michigan,43.8245,-84.7628,5512,633.8857354741067,144,285,15980.486,Yes
Thomson_GA,Georgia,33.4666,-82.4993,8414,146.4238245027366,13,8,15981.423,No
Spencer_IA,Iowa,43.1469,-95.1533,10859,1287.547198931405,142,83,15982.382,Yes
Ellwood City_PA,Pennsylvania,40.8619,-80.283,12371,267.70111544223323,86,404,15997.232,Yes
Virginia_MN,Minnesota,47.5172,-92.5121,12603,1146.4209794670944,87,69,16006.586,Yes
Warrenton_MO,Missouri,38.818600000000004,-91.1358,9366,893.4514351839116,39,5,16009.156,No
Buckhannon_WV,West Virginia,38.9927,-80.2279,8688,222.02596636517177,73,39,16014.933,No
Fairview_TN,Tennessee,35.9819,-87.1286,7040,540.299548963624,125,211,16038.223,Yes
Marshall_MO,Missouri,39.1145,-93.201,12501,961.6236835676259,131,47,16073.128,No
Baraboo_WI,Wisconsin,43.4696,-89.7378,13902,900.5514470300863,103,115,16090.108,Yes
Eagar_AZ,Arizona,34.1058,-109.2956,6222,639.9469421375796,124,83,16104.676,Yes
York_SC,South Carolina,34.9968,-81.2348,8260,204.6376816962411,84,50,16110.12,Yes
Dixon_CA,California,38.4466,-121.825,19906,36.86927868734264,124,236,16113.158,Yes
Leesville_LA,Louisiana,31.1394,-93.2743,9131,159.8680140700391,104,53,16151.492,Yes
Wapakoneta_OH,Ohio,40.5676,-84.1917,10628,510.0820870089628,89,14,16166.134,No
Monahans_TX,Texas,31.6291,-103.0414,8442,528.2180425881373,120,95,16168.116,Yes
Camp Verde_AZ,Arizona,34.5699,-111.8573,11238,520.7295984758966,170,156,16181.422,Yes
Andrews_TX,Texas,32.3211,-102.5522,15113,533.6545389677699,161,100,16186.156,Yes
Rockland_ME,Maine,44.1274,-69.1369,8633,3.6693078191920128,232,1474,16189.258,Yes
Onalaska_TX,Texas,30.8216,-95.1111,7173,119.52256546227883,100,35,16207.448,No
El Campo_TX,Texas,29.1983,-96.2738,11885,57.41561511875068,65,18,16211.413,No
Pella_IA,Iowa,41.4051,-92.9178,9653,1122.7151527688702,54,29,16211.695,No
Pembroke_NC,North Carolina,34.6777,-79.1945,7526,90.6522361058884,10,1,16264.72,No
Cheraw_SC,South Carolina,34.6978,-79.8988,8061,118.29244572853298,49,10,16276.97,No
Little Falls_MN,Minnesota,45.9831,-94.3602,9398,1209.073359845657,195,1211,16298.497,Yes
Bryan_OH,Ohio,41.4711,-84.5489,9634,539.9208716517331,79,45,16304.429,No
Marksville_LA,Louisiana,31.1245,-92.0652,7273,147.54319080226892,40,4,16343.036,No
Aztec_NM,New Mexico,36.8189,-107.9823,7452,1059.5897630266177,105,61,16349.046,Yes
Oregon_WI,Wisconsin,42.9252,-89.3887,12297,874.8909936079709,172,271,16376.828,Yes
Prineville_OR,Oregon,44.2989,-120.8594,11701,173.63458097412428,197,714,16393.91,Yes
Greenwood_AR,Arkansas,35.2135,-94.2411,9013,564.3087000071141,29,2,16426.576,No
Big Stone Gap_VA,Virginia,36.8615,-82.7774,7885,398.10662935830464,73,32,16431.455,No
Shawano_WI,Wisconsin,44.7749,-88.5843,10242,859.2062313826204,175,326,16432.121,Yes
Cody_WY,Wyoming,44.5212,-109.055,9648,763.76858040377,162,388,16432.362,Yes
Madisonville_TN,Tennessee,35.5234,-84.3637,5617,375.3934840596658,52,24,16446.565,No
Commerce_GA,Georgia,34.2129,-83.473,6871,242.3867656880007,81,49,16452.02,No
Rice Lake_WI,Wisconsin,45.4862,-91.7448,9468,1051.2207777265896,183,430,16535.329,Yes
Sparta_TN,Tennessee,35.9348,-85.4724,5613,450.6563451950891,106,56,16545.014,Yes
Waupaca_WI,Wisconsin,44.3508,-89.0719,7598,875.4867436371834,131,212,16567.437,Yes
Hereford_TX,Texas,34.8232,-102.4001,15468,685.9331228501889,65,16,16568.902,No
Levelland_TX,Texas,33.5806,-102.3636,14104,610.6393703971656,156,141,16630.435,Yes
Purcellville_VA,Virginia,39.1378,-77.7109,14645,49.00969926824697,170,329,16650.044,Yes
Franklin_NH,New Hampshire,43.45,-71.6689,9547,67.12729295119497,137,149,16653.04,Yes
Pecos_TX,Texas,31.4046,-103.5057,12973,541.0068432276886,33,20,16654.375,No
Martinsville_IN,Indiana,39.4228,-86.4207,13097,701.0641385013658,167,373,16655.268,Yes
Fairmont_MN,Minnesota,43.6441,-94.4618,9083,1224.5304557482918,105,26,16690.841,No
Elk City_OK,Oklahoma,35.3849,-99.4333,11136,648.8907981985388,65,15,16698.716,No
Canton_IL,Illinois,40.5631,-90.0411,14203,955.7455177050056,128,46,16710.975,No
Cairo_GA,Georgia,30.8789,-84.2051,9378,92.73473221574925,56,11,16718.299,No
Ishpeming_MI,Michigan,46.4861,-87.6658,12303,894.3721190777561,112,87,16731.852,Yes
Gatesville_TX,Texas,31.444,-97.7333,12147,247.7561139496311,117,42,16731.873,No
Sterling_CO,Colorado,40.6207,-103.1919,15228,1147.3638555633302,159,315,16744.809,Yes
Sanford_ME,Maine,43.4244,-70.7573,29139,15.847604496496722,234,1258,16760.193,Yes
Monticello_IN,Indiana,40.7455,-86.7668,8445,705.0791961388855,170,316,16794.059,Yes
Breckenridge_CO,Colorado,39.4997,-106.0433,7741,1032.5628377738226,123,310,16802.821,Yes
Erwin_TN,Tennessee,36.1455,-82.4115,9503,333.5439016079439,161,409,16819.2,Yes
Syracuse_IN,Indiana,41.4215,-85.749,7085,621.132771637644,107,51,16825.872,Yes
Philipsburg_PA,Pennsylvania,40.8951,-78.2148,9830,178.68307994221146,145,111,16826.968,Yes
Perryville_MO,Missouri,37.7255,-89.876,8655,774.7751814364202,136,99,16871.765,Yes
Artesia_NM,New Mexico,32.8479,-104.4277,13816,668.5169164772493,111,82,16878.273,Yes
Lebanon_IN,Indiana,40.0318,-86.455,15713,692.7569600538101,199,603,16881.428,Yes
Taylor_TX,Texas,30.5743,-97.4233,16019,196.11558694418596,129,310,16929.37,Yes
Kirksville_MO,Missouri,40.1986,-92.5753,15927,1035.2844028496916,100,403,16945.96,Yes
Hillsboro_TX,Texas,32.0092,-97.1151,8234,270.215769025869,79,31,16959.12,No
Laurel_MT,Montana,45.6734,-108.7707,8690,800.7162957196235,112,82,16960.919,Yes
Corcoran_CA,California,36.0847,-119.5612,23266,156.26072944363221,142,175,16968.969,Yes
Columbia_MS,Mississippi,31.2564,-89.8266,6807,102.14954351620791,55,15,16989.082,No
Goodrich_MI,Michigan,42.9147,-83.5092,5815,529.571041047017,130,320,16998.947,Yes
Washington_IN,Indiana,38.6592,-87.1721,13090,715.847100599659,37,5,17009.325,No
Fulton_MO,Missouri,38.855,-91.9512,12495,938.3877233801716,174,213,17035.811,Yes
Albion_MI,Michigan,42.2478,-84.7572,8920,571.0635471736136,188,2126,17101.884,Yes
Hutchinson_MN,Minnesota,44.8856,-94.3763,13767,1204.8010608082907,155,86,17107.213,Yes
Lake Delton_WI,Wisconsin,43.5937,-89.7842,5585,904.6548233543962,137,150,17111.788,Yes
Fostoria_OH,Ohio,41.1601,-83.4119,14517,460.89128876282695,157,181,17133.294,Yes
Ville Platte_LA,Louisiana,30.6901,-92.2745,9126,100.25460562073908,49,18,17141.921,No
Garrettsville_OH,Ohio,41.2843,-81.0933,6144,329.6344924490541,167,933,17144.268,Yes
Covington_TN,Tennessee,35.5656,-89.648,8469,572.4461409778036,46,17,17164.074,No
Bluffton_IN,Indiana,40.7426,-85.173,10052,582.2259984807371,33,4,17186.481,No
Great Bend_KS,Kansas,38.3592,-98.8007,15712,952.9578659317826,106,80,17214.183,Yes
Twentynine Palms_CA,California,34.1484,-116.0655,13410,211.9302323738295,166,811,17223.797,Yes
Elkin_NC,North Carolina,36.2619,-80.8442,6691,276.88739722756463,157,420,17230.751,Yes
Clarion_PA,Pennsylvania,41.2106,-79.3803,9489,246.01342981010214,107,52,17249.734,Yes
West Point_MS,Mississippi,33.6064,-88.6571,8827,347.4917208997111,111,50,17262.301,Yes
Clanton_AL,Alabama,32.8417,-86.623,5936,284.72417884030705,93,56,17303.824,Yes
Waverly_IA,Iowa,42.725,-92.4706,8812,1097.3458105277894,86,23,17334.667,No
Lewisburg_WV,West Virginia,37.8096,-80.4327,7124,251.99897888731732,72,35,17361.875,No
Bedford_VA,Virginia,37.3359,-79.5181,7259,193.96550555637813,97,61,17375.296,Yes
Taylorsville_NC,North Carolina,35.9175,-81.1756,5392,262.4116183935263,40,11,17380.163,No
Beatrice_NE,Nebraska,40.2738,-96.7455,12308,1101.985047243389,94,29,17390.216,No
Sumiton_AL,Alabama,33.7503,-87.0483,3862,389.06494839125537,55,26,17415.03,No
Pikeville_KY,Kentucky,37.4808,-82.5261,8169,428.36884991349933,96,158,17429.308,Yes
Cherokee Village_AR,Arkansas,36.2959,-91.5701,3426,641.2527445852176,42,8,17458.058,No
Clarksville_AR,Arkansas,35.4567,-93.4808,7589,585.9508321445625,113,15,17468.333,No
Clear Lake_IA,Iowa,43.1346,-93.374,7751,1155.5128410140055,176,145,17482.377,Yes
Washington Court House_OH,Ohio,39.5384,-83.4276,15116,468.7929665611109,78,99,17539.713,Yes
De Funiak Springs_FL,Florida,30.7121,-86.1207,7055,29.80430780091968,79,43,17558.224,No
Bremen_GA,Georgia,33.7089,-85.1493,6718,334.2609972604095,48,28,17668.395,No
Litchfield_IL,Illinois,39.1963,-89.6288,6829,848.4381538486053,41,10,17672.7,No
