city,state_name,lat,lng,population,distance.to.coast_km,total_richness,total_lists,Area_km2,Included_in_analysis
Colville_WA,Washington,48.545,-117.8975,5088,292.1692553,163,395,11.916228,Yes
Honeoye Falls_NY,New York,42.9557,-77.5903,5558,269.2636844,149,451,11.937899,Yes
Carroll_IA,Iowa,42.0697,-94.8647,9830,1240.075217,88,73,11.948806,Yes
Cochran_GA,Georgia,32.3875,-83.3523,6184,166.5313199,66,360,11.969465,Yes
Hooks_TX,Texas,33.4707,-94.284,2945,406.9689677,9,2,11.999795,No
McCook_NE,Nebraska,40.2046,-100.6214,7393,1156.967114,97,46,12.021739,No
Rockville_IN,Indiana,39.7665,-87.2295,4231,757.6016348,61,10,12.024227,No
Alliance_NE,Nebraska,42.1021,-102.8768,8397,1155.595162,98,44,12.053047,No
Plymouth_WI,Wisconsin,43.7453,-87.9654,8887,797.5168441,96,63,12.081855,Yes
Sedona_AZ,Arizona,34.8574,-111.7951,7008,562.9684486,184,1457,12.100304,Yes
Hastings_MI,Michigan,42.6498,-85.2886,7640,613.6747319,163,464,12.104653,Yes
Wynne_AR,Arkansas,35.2324,-90.7897,7455,519.8103195,46,38,12.125675,No
Aledo_TX,Texas,32.6973,-97.607,6722,348.9770082,49,16,12.139192,No
Green River_WY,Wyoming,41.5124,-109.4708,12458,780.4600015,174,240,12.140587,Yes
Selmer_TN,Tennessee,35.1708,-88.5959,3899,539.7963741,13,2,12.152248,No
Jackson_GA,Georgia,33.2913,-83.968,5244,241.2729918,154,1073,12.171108,Yes
Henryetta_OK,Oklahoma,35.4421,-95.9848,6382,624.6876574,12,3,12.172545,No
Omak_WA,Washington,48.4214,-119.5178,8208,174.2738583,101,70,12.185308,Yes
Allegan_MI,Michigan,42.5299,-85.8462,6416,643.4827928,140,179,12.209394,Yes
Pontiac_IL,Illinois,40.8881,-88.6415,12215,848.2831534,47,15,12.215827,No
Atmore_AL,Alabama,31.0927,-87.4763,6453,58.7624604,47,6,12.225383,No
Henderson_TN,Tennessee,35.4444,-88.6529,6258,572.8373661,42,10,12.240148,No
Williamsburg_KY,Kentucky,36.7393,-84.1645,6046,457.1766991,54,18,12.255294,No
Heber Springs_AR,Arkansas,35.5003,-92.0339,6292,557.1292663,122,52,12.274158,Yes
Wagoner_OK,Oklahoma,35.9641,-95.3791,8547,657.7277163,26,4,12.277048,No
Waynesboro_GA,Georgia,33.0909,-82.0146,5763,99.26389882,86,25,12.290593,No
Granite Falls_WA,Washington,48.0874,-121.9705,6421,21.50489054,43,11,12.291189,No
Cleveland_GA,Georgia,34.5971,-83.7622,4967,281.2155252,43,20,12.292525,No
Elgin_TX,Texas,30.3529,-97.3887,11510,186.3147879,93,53,12.307528,Yes
Mena_AR,Arkansas,34.5811,-94.2373,5407,500.7038869,34,5,12.312395,No
Portage_PA,Pennsylvania,40.3868,-78.6746,6802,165.1950107,98,38,12.328712,No
Valley City_ND,North Dakota,46.9225,-98.0071,6670,1430.195249,180,602,12.339021,Yes
Belding_MI,Michigan,43.0968,-85.2331,5800,623.8130476,162,208,12.339145,Yes
Monett_MO,Missouri,36.9219,-93.9263,8617,730.1293729,150,129,12.34657,Yes
Port Townsend_WA,Washington,48.1219,-122.7873,8782,1.289233976,206,2325,12.370409,Yes
Reedsburg_WI,Wisconsin,43.5346,-89.9971,9526,917.7522134,117,133,12.431464,Yes
Folkston_GA,Georgia,30.8392,-82.0072,11407,42.76739298,83,43,12.44417,No
Paris_IL,Illinois,39.6148,-87.6905,8528,793.1239633,131,20,12.472893,No
DeQuincy_LA,Louisiana,30.449,-93.4455,4887,77.92118072,0,0,12.480269,No
Indianola_MS,Mississippi,33.4492,-90.6447,9406,326.5963666,51,26,12.484402,No
Graham_TX,Texas,33.1017,-98.5778,8927,409.5496618,121,74,12.491887,Yes
Wabash_IN,Indiana,40.8046,-85.831,10015,631.4282198,66,33,12.493465,No
Brent_AL,Alabama,32.9421,-87.1753,5494,286.2822301,41,4,12.493766,No
Crystal River_FL,Florida,28.8967,-82.5994,4430,3.726340152,202,583,12.494076,Yes
Georgetown_DE,Delaware,38.6899,-75.3872,10136,14.89884627,64,25,12.496,No
Lowell_MI,Michigan,42.9351,-85.3457,7272,625.0294863,126,205,12.500954,Yes
Palmyra_NY,New York,43.0609,-77.2298,4984,252.6991244,103,172,12.515065,Yes
South Hill_VA,Virginia,36.7254,-78.1287,4647,109.3603646,71,56,12.520789,Yes
Fort Valley_GA,Georgia,32.5522,-83.8816,9339,208.1278384,43,8,12.541919,No
Guymon_OK,Oklahoma,36.6901,-101.4778,11596,813.7653395,184,265,12.545242,Yes
Lamar_CO,Colorado,38.0739,-102.6155,7525,966.1776628,284,1922,12.584478,Yes
Princeton_KY,Kentucky,37.1068,-87.8853,5695,638.1319571,25,8,12.593408,No
Crescent City_FL,Florida,29.4375,-81.5175,2760,37.80267033,45,9,12.616105,No
Linton_IN,Indiana,39.0357,-87.1587,5644,735.1764789,74,31,12.624185,No
Kalama_WA,Washington,46.0115,-122.8369,3508,20.00724181,163,466,12.645495,Yes
Morehead_KY,Kentucky,38.1906,-83.4466,8252,493.2817256,114,123,12.664502,Yes
Woodcreek_TX,Texas,30.0265,-98.1113,5463,164.8418531,175,406,12.666067,Yes
Wharton_TX,Texas,29.3138,-96.1044,8915,64.79904996,90,57,12.672533,Yes
Union Springs_AL,Alabama,32.1395,-85.7141,4999,226.4008771,35,5,12.67572,No
Salida_CO,Colorado,38.5303,-105.9987,7102,1083.686668,218,745,12.684414,Yes
Paris_KY,Kentucky,38.2015,-84.2717,12704,554.3273461,63,25,12.68722,No
Otisville_NY,New York,41.4714,-74.5397,4143,41.05162553,207,958,12.701308,Yes
Ottawa_OH,Ohio,41.0204,-84.035,5205,499.6038716,33,5,12.7031,No
Chelan_WA,Washington,47.8414,-120.026,6023,128.3667183,181,689,12.714224,Yes
Lake Butler_FL,Florida,30.018,-82.3421,4838,91.47831391,108,74,12.740722,Yes
Glenwood Springs_CO,Colorado,39.5459,-107.3348,12042,973.1092162,138,370,12.761288,Yes
Sweetwater_TX,Texas,32.4693,-100.4092,10105,454.810804,127,32,12.764059,No
Fort Morgan_CO,Colorado,40.2561,-103.7907,13215,1122.046125,161,291,12.789765,Yes
Snowflake_AZ,Arizona,34.5223,-110.0914,6473,633.2123494,90,43,12.803233,No
Bolivar_TN,Tennessee,35.2656,-89.0148,5089,544.8766615,49,7,12.8042,No
Harlan_KY,Kentucky,36.8432,-83.3184,6502,421.1485778,25,6,12.828322,No
Yreka_CA,California,41.7292,-122.6312,7433,108.7596276,168,623,12.829614,Yes
Berrien Springs_MI,Michigan,41.9474,-86.3406,7162,664.4761524,210,1560,12.852201,Yes
Staunton_IL,Illinois,39.0112,-89.7935,6021,842.366246,31,9,12.864328,No
Chester_IL,Illinois,37.9199,-89.826,8425,781.1043582,43,15,12.865434,No
Whitewater_WI,Wisconsin,42.8371,-88.734,14352,830.6238007,148,262,12.87818,Yes
Osage Beach_MO,Missouri,38.1353,-92.648,3795,850.4997946,114,64,12.899187,Yes
Canby_OR,Oregon,45.2653,-122.687,19092,66.55612394,156,1162,12.916787,Yes
Farmerville_LA,Louisiana,32.7752,-92.4013,3876,285.3840509,163,388,12.937848,Yes
Prairie View_TX,Texas,30.085,-95.9897,6434,77.89758882,59,20,12.939411,No
Tamaqua_PA,Pennsylvania,40.8033,-75.9344,14536,92.85624816,160,897,12.958167,Yes
Medina_NY,New York,43.2197,-78.3888,7993,324.6240406,111,77,12.990567,Yes
Baker City_OR,Oregon,44.7749,-117.832,9461,284.4344572,147,149,13.005425,Yes
Prestonsburg_KY,Kentucky,37.6796,-82.764,6489,450.0221799,85,35,13.013716,No
Williamstown_KY,Kentucky,38.6415,-84.5676,4537,571.5571173,91,45,13.034353,No
Tomah_WI,Wisconsin,43.9882,-90.4996,9311,953.775454,149,242,13.046815,Yes
Shelby_OH,Ohio,40.8845,-82.6577,9018,406.849919,96,126,13.064056,Yes
Lowell_IN,Indiana,41.2934,-87.4183,10102,744.679071,66,69,13.067509,Yes
Barbourville_KY,Kentucky,36.8669,-83.8854,6309,450.4561591,59,21,13.085664,No
Decatur_TX,Texas,33.2277,-97.5899,6503,404.3312389,63,26,13.087796,No
Demopolis_AL,Alabama,32.498,-87.8298,6052,221.6690495,84,73,13.114044,Yes
New Tazewell_TN,Tennessee,36.4387,-83.6055,4188,411.5227531,39,10,13.116668,No
Ellijay_GA,Georgia,34.6912,-84.484,3658,324.8434313,110,74,13.126404,Yes
Greenville_OH,Ohio,40.1042,-84.6209,12943,550.4147984,185,649,13.141256,Yes
Rayne_LA,Louisiana,30.2403,-92.2668,9599,47.97802724,134,62,13.157668,Yes
Woodville_TX,Texas,30.774,-94.4236,4557,92.47425698,54,28,13.167391,No
Mount Vernon_IN,Indiana,37.9364,-87.8955,6821,692.2589716,64,36,13.211778,No
Oakdale_LA,Louisiana,30.8157,-92.6542,7801,115.3032551,12,4,13.220912,No
Pageland_SC,South Carolina,34.7719,-80.3899,4016,146.2872521,20,6,13.240999,No
Walden_NY,New York,41.5603,-74.1879,11138,28.12150508,153,407,13.245388,Yes
Holly_MI,Michigan,42.7987,-83.6233,8309,528.7243513,172,432,13.264592,Yes
Greenbrier_AR,Arkansas,35.2288,-92.3836,4643,536.4022452,38,18,13.265859,No
Stuttgart_AR,Arkansas,34.4958,-91.5483,8855,447.8639537,19,4,13.270679,No
Woodstock_VA,Virginia,38.8753,-78.5158,7225,88.92361146,180,884,13.296131,Yes
Monroeville_AL,Alabama,31.5164,-87.328,4503,107.8486309,71,48,13.315556,No
Jackson_CA,California,38.3485,-120.7724,7297,95.25834473,142,1482,13.339989,Yes
Edgerton_WI,Wisconsin,42.8385,-89.0698,7327,853.1685624,140,294,13.358305,Yes
Decorah_IA,Iowa,43.3018,-91.7849,8415,1038.742163,126,148,13.375926,Yes
King City_CA,California,36.2165,-121.133,15652,52.73890434,112,91,13.387082,Yes
Coshocton_OH,Ohio,40.262,-81.8482,11488,340.9282941,79,33,13.445033,No
Elwood_IN,Indiana,40.2743,-85.8372,9204,643.1807838,8,2,13.452178,No
Byron_IL,Illinois,42.1273,-89.2622,6815,870.3852207,140,47,13.456344,No
Bonham_TX,Texas,33.588,-96.1901,9990,418.5854185,40,20,13.488512,No
Orrville_OH,Ohio,40.8482,-81.7747,8691,351.7415752,94,36,13.500458,No
Granite Shoals_TX,Texas,30.5895,-98.3778,5808,224.9804305,112,124,13.514279,Yes
Burkburnett_TX,Texas,34.0748,-98.5671,10265,505.9679226,12,6,13.529508,No
Worthington_MN,Minnesota,43.6279,-95.5984,12984,1307.735599,116,46,13.537176,No
Seaside_OR,Oregon,45.9894,-123.9213,8788,0.402960465,231,2612,13.548342,Yes
South Haven_MI,Michigan,42.4012,-86.2676,5742,666.1492609,158,253,13.550258,Yes
Willits_CA,California,39.405,-123.3494,8026,27.36405024,188,633,13.558702,Yes
Union_MO,Missouri,38.4401,-90.9928,9567,868.0671844,99,48,13.571991,No
Harrodsburg_KY,Kentucky,37.7655,-84.8474,8797,550.75406,90,17,13.584334,No
Claremont_NH,New Hampshire,43.379,-72.3368,9312,106.8802114,100,55,13.588848,Yes
Pulaski_TN,Tennessee,35.1934,-87.0354,7630,508.7625436,57,58,13.615124,Yes
Cottage Grove_OR,Oregon,43.7958,-123.0581,11488,61.65110832,129,361,13.621862,Yes
Hornell_NY,New York,42.3258,-77.6605,10612,263.4140487,134,136,13.628819,Yes
Pleasant View_TN,Tennessee,36.3893,-87.0455,3906,555.2265138,76,75,13.633552,Yes
Milan_TN,Tennessee,35.9127,-88.7556,7371,629.0505031,15,2,13.654839,No
Elberton_GA,Georgia,34.1064,-82.8706,5628,206.0269108,33,4,13.658205,No
Wadesboro_NC,North Carolina,34.9646,-80.0746,5445,145.3072859,11,3,13.659945,No
Tazewell_VA,Virginia,37.127,-81.513,4670,352.5552183,131,191,13.70624,Yes
Jerseyville_IL,Illinois,39.118,-90.3276,8852,871.7976561,19,5,13.719544,No
Kuna_ID,Idaho,43.4849,-116.3993,17930,394.0414415,74,68,13.725589,Yes
Chanute_KS,Kansas,37.6699,-95.4619,9079,833.1994872,121,57,13.744868,Yes
Bellevue_OH,Ohio,41.2744,-82.8396,8178,428.9106862,127,77,13.750729,Yes
Susanville_CA,California,40.4206,-120.6129,8506,219.9718096,203,336,13.762642,Yes
Guthrie_OK,Oklahoma,35.8428,-97.4358,9237,677.9734914,127,105,13.766484,Yes
Hibbing_MN,Minnesota,47.3981,-92.9487,11426,1162.085384,85,25,13.775178,No
Dallas_OR,Oregon,44.9221,-123.3136,16748,37.2914734,125,1612,13.783463,Yes
Pagosa Springs_CO,Colorado,37.2675,-107.03,5225,1043.821188,199,1285,13.787197,Yes
Madras_OR,Oregon,44.6384,-121.1268,8914,156.1471243,122,125,13.795755,Yes
Fort Lupton_CO,Colorado,40.0829,-104.7982,9783,1074.976904,42,18,13.798203,No
Leitchfield_KY,Kentucky,37.4863,-86.2857,6979,601.6207902,48,12,13.799803,No
Lamesa_TX,Texas,32.7333,-101.9542,11627,529.7564825,111,61,13.800539,Yes
Kendallville_IN,Indiana,41.4441,-85.2578,10444,587.0272917,84,29,13.802279,No
Kingstree_SC,South Carolina,33.6665,-79.8292,5899,48.90578407,10,2,13.831494,No
Cuero_TX,Texas,29.1006,-97.2865,10090,58.34354673,133,155,13.838526,Yes
Kosciusko_MS,Mississippi,33.0585,-89.5893,6735,270.0392749,74,11,13.847878,No
Presque Isle_ME,Maine,46.6868,-67.9874,5713,129.5673961,126,88,13.852267,Yes
Grayson_KY,Kentucky,38.3318,-82.9371,5479,445.6539822,38,19,13.867114,No
Daingerfield_TX,Texas,33.0306,-94.7251,4781,365.2681289,140,569,13.876271,Yes
Camilla_GA,Georgia,31.2337,-84.2088,6692,137.2083785,42,16,13.882788,No
Diamondhead_MS,Mississippi,30.3791,-89.3707,7661,2.095601108,87,86,13.882988,Yes
Bolivar_MO,Missouri,37.6057,-93.4174,10133,793.0071098,53,8,13.89784,No
Belton_SC,South Carolina,34.5235,-82.4938,5774,232.7623083,37,12,13.901584,No
Russells Point_OH,Ohio,40.468,-83.8939,6424,488.4791076,212,640,13.909577,Yes
Harrah_OK,Oklahoma,35.4796,-97.1866,4631,636.4065755,52,7,13.910346,No
Sweetwater_TN,Tennessee,35.6026,-84.4718,5589,385.6735114,63,34,13.914559,No
Marianna_FL,Florida,30.7907,-85.23,9027,77.79192658,105,51,13.932238,Yes
Franklin_KY,Kentucky,36.7158,-86.5585,9908,551.7296148,91,13,13.93991,No
Black River Falls_WI,Wisconsin,44.2981,-90.8418,5563,978.626761,103,70,13.942028,Yes
Sylvester_GA,Georgia,31.53,-83.8337,6551,187.9249856,38,13,13.949315,No
Wetumpka_AL,Alabama,32.5406,-86.2054,8383,259.6206353,85,36,13.956144,No
Ashville_OH,Ohio,39.7248,-82.9581,6368,426.2926026,130,37,13.96505,No
Sallisaw_OK,Oklahoma,35.4609,-94.807,7922,597.9410215,71,128,13.97205,Yes
Napoleon_OH,Ohio,41.3978,-84.1244,8432,511.2213032,64,21,13.98251,No
Maryville_MO,Missouri,40.3438,-94.8706,13081,1097.708868,112,32,14.005398,No
Bellefontaine_OH,Ohio,40.3627,-83.763,13038,479.4107944,58,18,14.00906,No
Robinson_IL,Illinois,39.0089,-87.733,7774,762.4912993,17,3,14.013417,No
Ottawa_KS,Kansas,38.5998,-95.2643,12161,916.2081677,112,108,14.02541,Yes
Poteau_OK,Oklahoma,35.0431,-94.6356,8100,553.6450229,29,4,14.047514,No
Barnesville_GA,Georgia,33.0511,-84.1526,7103,244.3452319,65,29,14.054293,No
Sparta_WI,Wisconsin,43.9403,-90.8084,10086,972.7465401,139,149,14.073412,Yes
Lawrenceville_IL,Illinois,38.7263,-87.6874,7218,744.7325712,34,5,14.097025,No
Springhill_LA,Louisiana,33.0019,-93.4613,5759,337.9198482,54,14,14.10023,No
Clinton_MO,Missouri,38.3716,-93.7679,8581,877.7494922,185,149,14.107736,Yes
Lago Vista_TX,Texas,30.4521,-97.991,5792,203.8900197,192,576,14.118098,Yes
Livingston_TX,Texas,30.71,-94.9381,4941,103.3854297,73,36,14.128377,No
Berlin_NH,New Hampshire,44.4871,-71.2601,11560,90.57197454,149,591,14.133541,Yes
Princeton_IL,Illinois,41.3815,-89.4649,7978,900.3188451,60,40,14.158056,No
Ridgeland_SC,South Carolina,32.4681,-80.9178,5438,7.518323243,41,17,14.167558,No
Valatie_NY,New York,42.4134,-73.6778,5546,122.603406,142,495,14.168867,Yes
Parsons_KS,Kansas,37.3405,-95.2959,9714,800.1707515,128,182,14.169975,Yes
Wilmington_OH,Ohio,39.4387,-83.8184,12280,497.472192,104,40,14.189277,No
Salem_IL,Illinois,38.6278,-88.9582,8029,782.7538723,63,27,14.198076,No
Portales_NM,New Mexico,34.1765,-103.3543,12310,692.7994776,144,211,14.199252,Yes
Portage_WI,Wisconsin,43.5489,-89.4657,10431,884.066989,172,271,14.233312,Yes
Kewanee_IL,Illinois,41.2399,-89.9258,12401,939.7844876,45,10,14.260704,No
Sturgeon Bay_WI,Wisconsin,44.8228,-87.366,8396,800.2350892,174,281,14.270253,Yes
Port Lavaca_TX,Texas,28.6181,-96.6278,11963,2.075682752,99,53,14.285912,Yes
Ocean Shores_WA,Washington,46.9686,-124.1521,5463,0.983212881,234,2148,14.288159,Yes
Clover_SC,South Carolina,35.1124,-81.2201,7607,210.240538,80,46,14.293277,No
Jefferson_NC,North Carolina,36.4209,-81.4686,3974,313.6023339,97,29,14.310487,No
Vernon_TX,Texas,34.148,-99.3,10051,525.2351822,70,56,14.312789,Yes
Paintsville_KY,Kentucky,37.8169,-82.8068,7323,454.3926736,66,51,14.360689,Yes
Yankton_SD,South Dakota,42.89,-97.3923,14749,1379.759118,148,163,14.373596,Yes
North Branch_MN,Minnesota,45.5137,-92.9601,6569,1121.563039,139,584,14.384138,Yes
Amory_MS,Mississippi,33.9813,-88.4823,6343,394.8266064,20,3,14.384773,No
Altavista_VA,Virginia,37.1229,-79.2858,4686,187.2177611,59,11,14.411329,No
Taft_CA,California,35.1267,-119.4242,15060,106.9706059,60,28,14.416741,No
Harrisonville_MO,Missouri,38.653,-94.3467,9378,911.4505221,125,96,14.419004,Yes
Nevada_MO,Missouri,37.8445,-94.3492,8660,827.845696,62,33,14.425192,No
Van Wert_OH,Ohio,40.8653,-84.5873,10630,538.0117639,126,83,14.4916,Yes
Live Oak_FL,Florida,30.2956,-82.9846,7110,92.73990087,40,20,14.507018,No
Urbana_OH,Ohio,40.1088,-83.7541,11334,481.8695827,54,37,14.520008,No
Fort Meade_FL,Florida,27.7641,-81.8054,6686,52.16596989,137,177,14.538481,Yes
Emmett_ID,Idaho,43.8686,-116.4889,9416,381.0206868,103,90,14.541034,Yes
Hampton_SC,South Carolina,32.8676,-81.1092,4266,38.49383271,66,72,14.557518,Yes
Booneville_MS,Mississippi,34.6643,-88.5684,6051,477.4415431,29,6,14.569476,No
Clearfield_PA,Pennsylvania,41.0216,-78.439,10484,196.2410625,84,86,14.572508,Yes
Baxley_GA,Georgia,31.7652,-82.3512,5612,74.35192358,62,19,14.613423,No
Eastman_GA,Georgia,32.1973,-83.1714,6290,146.6575587,30,6,14.616522,No
Oneida_TN,Tennessee,36.5174,-84.5102,4286,462.9680096,146,347,14.623952,Yes
Dumas_TX,Texas,35.8613,-101.9642,15063,747.372747,27,8,14.626003,No
Ashland_PA,Pennsylvania,40.7811,-76.3451,7526,105.8273414,77,49,14.644958,No
Sanger_CA,California,36.6993,-119.5575,27413,155.6245347,51,14,14.648198,No
Douglas_AZ,Arizona,31.3602,-109.5394,16885,333.5656012,71,40,14.677521,No
Patterson_CA,California,37.4734,-121.144,22169,60.59834628,43,10,14.688869,No
Malone_NY,New York,44.849,-74.2889,10413,22.5402304,131,253,14.704946,Yes
Hudson_NY,New York,42.2515,-73.7859,10982,106.0176349,192,919,14.713944,Yes
Crockett_TX,Texas,31.3177,-95.4564,5924,171.4111626,89,52,14.73231,Yes
Delta_CO,Colorado,38.7561,-108.0772,7847,978.4227364,158,315,14.735449,Yes
Brownsville_TN,Tennessee,35.5881,-89.2574,9389,581.1394046,45,7,14.750159,No
Independence_KS,Kansas,37.2122,-95.7324,9240,790.1707769,52,11,14.75039,No
Craig_CO,Colorado,40.517,-107.5558,9479,913.9337003,142,272,14.752551,Yes
Monticello_KY,Kentucky,36.8404,-84.8506,6606,498.070819,101,23,14.755519,No
Morrilton_AR,Arkansas,35.1555,-92.7387,6230,538.5506227,69,31,14.775053,No
Boonville_MO,Missouri,38.9598,-92.7524,9388,946.2464113,146,508,14.779731,Yes
Forsyth_MO,Missouri,36.6922,-93.1101,7315,694.1376937,106,42,14.830749,No
Bay Minette_AL,Alabama,30.8938,-87.7912,8665,34.1641164,50,14,14.865635,No
London_OH,Ohio,39.8936,-83.4375,14626,460.9177717,52,20,14.891376,No
Grifton_NC,North Carolina,35.3805,-77.4334,3749,32.19891468,65,19,14.896885,No
Woodstock_AL,Alabama,33.2194,-87.1489,4025,320.8067684,77,26,14.915809,No
Pontotoc_MS,Mississippi,34.2532,-89.0091,5221,420.9319054,46,7,14.919484,No
Arkadelphia_AR,Arkansas,34.1245,-93.0719,10568,435.7921271,77,17,14.92402,No
Andalusia_AL,Alabama,31.3101,-86.4781,6619,95.36239124,146,236,14.926867,Yes
Detroit Lakes_MN,Minnesota,46.8057,-95.8436,8528,1303.431739,149,176,14.957212,Yes
Batesburg-Leesville_SC,South Carolina,33.9117,-81.5308,5350,150.3352467,108,39,14.966941,No
West Frankfort_IL,Illinois,37.8997,-88.9302,8756,734.8106586,44,15,14.976283,No
Mount Pleasant_IA,Iowa,40.9622,-91.5453,8360,1043.358961,51,25,14.978096,No
Emporia_VA,Virginia,36.6953,-77.5356,6393,65.74191253,103,77,14.984906,Yes
Hartwell_GA,Georgia,34.3501,-82.9287,5930,227.6837381,90,30,15.035379,No
Center_TX,Texas,31.795,-94.179,5443,220.9557951,82,58,15.045465,Yes
Hailey_ID,Idaho,43.5132,-114.301,10791,478.9826405,157,614,15.06533,Yes
Dexter_MO,Missouri,36.793,-89.9632,9125,719.0622938,143,301,15.101947,Yes
Forrest City_AR,Arkansas,35.0101,-90.7875,12896,494.3400307,66,34,15.104711,No
Cherryville_NC,North Carolina,35.3844,-81.3781,6667,234.6304119,34,5,15.125613,No
Mexico_MO,Missouri,39.1626,-91.8711,11491,947.889974,141,66,15.139924,Yes
Orland_CA,California,39.7461,-122.185,9659,133.1992026,72,21,15.160906,No
Mount Sterling_KY,Kentucky,38.0647,-83.9473,11380,531.789816,45,8,15.181483,No
Lexington_VA,Virginia,37.7825,-79.444,8765,170.0415587,170,429,15.185214,Yes
Moscow_ID,Idaho,46.7306,-116.9989,25758,293.0392853,216,8283,15.200768,Yes
Winfield_KS,Kansas,37.2739,-96.95,12012,813.5411351,164,121,15.209099,Yes
Aurora_MO,Missouri,36.968,-93.7199,8364,730.9466383,79,39,15.212085,No
Waterloo_IL,Illinois,38.3403,-90.1538,10090,819.2495957,63,24,15.213718,No
Trinidad_CO,Colorado,37.1748,-104.4907,8178,932.0223735,100,59,15.214352,Yes
Platte City_MO,Missouri,39.3584,-94.7676,9304,989.4445486,149,104,15.231879,Yes
Raymondville_TX,Texas,26.4759,-97.7769,14339,28.66658648,134,48,15.243547,No
Kennett_MO,Missouri,36.2403,-90.0481,10863,649.1176179,94,82,15.278236,Yes
Sunnyside_WA,Washington,46.3159,-120.0058,17931,130.0853931,87,212,15.281611,Yes
Brewton_AL,Alabama,31.1111,-87.0737,6896,62.72761916,76,7,15.289359,No
Montezuma_GA,Georgia,32.2997,-84.0246,6266,212.0244766,59,12,15.301593,No
Coalinga_CA,California,36.1432,-120.3268,15756,100.8872524,15,2,15.310404,No
Fort Stockton_TX,Texas,30.8926,-102.8847,9601,479.67556,195,248,15.36615,Yes
Leonardtown_MD,Maryland,38.303,-76.641,6093,9.315367011,145,246,15.3662,Yes
Galax_VA,Virginia,36.666,-80.9176,6652,297.7363201,105,97,15.381573,Yes
Marion_VA,Virginia,36.8389,-81.5135,7808,341.1879882,135,169,15.408121,Yes
Petoskey_MI,Michigan,45.365,-84.9886,8323,728.8224189,207,969,15.461271,Yes
Mocksville_NC,North Carolina,35.9002,-80.562,5411,239.9114808,84,35,15.462537,No
Johnstown_CO,Colorado,40.3491,-104.949,21313,1056.679653,88,206,15.469307,Yes
Columbiana_OH,Ohio,40.8871,-80.675,7940,289.0301368,102,37,15.528329,No
Humboldt_TN,Tennessee,35.8254,-88.9045,8543,615.6403254,53,9,15.533022,No
Batesville_IN,Indiana,39.2974,-85.2139,7922,607.2976713,138,145,15.590312,Yes
Lexington_TN,Tennessee,35.6609,-88.3965,6660,602.7026201,121,251,15.625489,Yes
Rogersville_TN,Tennessee,36.408,-83.0037,6377,378.887116,116,87,15.633213,Yes
LaFayette_GA,Georgia,34.7088,-85.2815,7403,375.0421239,90,31,15.636379,No
La Grande_OR,Oregon,45.3243,-118.0865,15077,246.4032528,206,1993,15.638118,Yes
New Albany_MS,Mississippi,34.4909,-89.0201,7253,450.6776434,54,10,15.653544,No
Adel_GA,Georgia,31.1316,-83.4249,7014,159.2637882,36,10,15.717525,No
Mineola_TX,Texas,32.6461,-95.4774,5860,309.6816081,115,32,15.730845,No
Columbia City_IN,Indiana,41.1611,-85.4854,9342,602.469041,26,10,15.746013,No
Boulder City_NV,Nevada,35.8407,-114.9256,14481,457.5631071,151,173,15.74763,Yes
Blairsville_PA,Pennsylvania,40.4325,-79.2599,6815,195.6704862,80,35,15.753386,No
Oxford_OH,Ohio,39.5058,-84.744,22344,567.3798768,129,335,15.783113,Yes
Wasco_CA,California,35.5938,-119.3673,26337,148.4679587,14,3,15.784555,No
Massena_NY,New York,44.9292,-74.8923,10776,20.58230689,65,28,15.806242,No
Fergus Falls_MN,Minnesota,46.285,-96.0763,12338,1312.727231,195,361,15.816814,Yes
Spearfish_SD,South Dakota,44.4912,-103.8166,12590,1114.861609,129,269,15.831439,Yes
Helena-West Helena_AR,Arkansas,34.5311,-90.6202,9980,439.8262927,78,14,15.837065,No
Elkins_WV,West Virginia,38.9237,-79.854,11206,193.1535786,162,368,15.842973,Yes
Middlefield_OH,Ohio,41.4604,-81.0734,4889,338.3477019,190,1062,15.84443,Yes
Warren_AR,Arkansas,33.6113,-92.0675,5563,374.1211531,5,1,15.884813,No
Greensburg_IN,Indiana,39.3515,-85.5024,11928,629.1815778,90,151,15.919258,Yes
Canyon_TX,Texas,34.9877,-101.9179,15294,676.6648078,145,315,15.933118,Yes
Sweet Home_OR,Oregon,44.4023,-122.7028,10098,75.60744923,141,226,15.957383,Yes
Harrisburg_IL,Illinois,37.7373,-88.5457,9246,707.0291684,112,79,15.957664,Yes
Thief River Falls_MN,Minnesota,48.1111,-96.1774,9114,1339.936271,84,55,15.95956,Yes
Bucyrus_OH,Ohio,40.8054,-82.9719,11940,425.1784539,49,15,15.964722,No
Greenville_MI,Michigan,43.1797,-85.2534,9679,627.8257234,81,36,15.96523,No
Socorro_NM,New Mexico,34.0544,-106.9064,8554,823.0828061,214,1205,15.972081,Yes
Clare_MI,Michigan,43.8245,-84.7628,5512,633.8857355,144,285,15.980486,Yes
Thomson_GA,Georgia,33.4666,-82.4993,8414,146.4238245,13,8,15.981423,No
Spencer_IA,Iowa,43.1469,-95.1533,10859,1287.547199,142,83,15.982382,Yes
Ellwood City_PA,Pennsylvania,40.8619,-80.283,12371,267.7011154,86,404,15.997232,Yes
Virginia_MN,Minnesota,47.5172,-92.5121,12603,1146.420979,87,69,16.006586,Yes
Warrenton_MO,Missouri,38.8186,-91.1358,9366,893.4514352,39,5,16.009156,No
